tumors	patients	mock_pseudospace	tumors	patients	tgfb_pseudospace
COAD	COAD.TCGA.NH.A6GB.01A.11R.A37K.07	68.9979683025737	COAD	COAD.TCGA.NH.A6GB.01A.11R.A37K.07	67.7220047071448
COAD	COAD.TCGA.NH.A6GC.01A.12R.A41B.07	28.7116849464979	COAD	COAD.TCGA.NH.A6GC.01A.12R.A41B.07	44.0877108613824
COAD	COAD.TCGA.NH.A8F7.01A.11R.A41B.07	76.868591029103	COAD	COAD.TCGA.NH.A8F7.01A.11R.A41B.07	73.1062553263704
COAD	COAD.TCGA.NH.A8F7.06A.31R.A41B.07	81.1972274063754	COAD	COAD.TCGA.NH.A8F7.06A.31R.A41B.07	82.5553797169457
COAD	COAD.TCGA.NH.A8F8.01A.72R.A41B.07	72.7855770366033	COAD	COAD.TCGA.NH.A8F8.01A.72R.A41B.07	51.0301527305585
LIHC	LIHC.TCGA.NI.A4U2.01A.11R.A28V.07	73.4702666192235	LIHC	LIHC.TCGA.NI.A4U2.01A.11R.A28V.07	46.0423927115008
LIHC	LIHC.TCGA.NI.A8LF.01A.11R.A36F.07	61.741254971341	LIHC	LIHC.TCGA.NI.A8LF.01A.11R.A36F.07	43.8027001295342
LUAD	LUAD.TCGA.NJ.A4YF.01A.12R.A262.07	43.2113758128229	LUAD	LUAD.TCGA.NJ.A4YF.01A.12R.A262.07	54.5782152951878
LUAD	LUAD.TCGA.NJ.A4YG.01A.22R.A262.07	47.5594104514565	LUAD	LUAD.TCGA.NJ.A4YG.01A.22R.A262.07	38.6473357749846
LUAD	LUAD.TCGA.NJ.A4YI.01A.11R.A262.07	41.6715274222514	LUAD	LUAD.TCGA.NJ.A4YI.01A.11R.A262.07	39.6729556124246
LUAD	LUAD.TCGA.NJ.A7XG.01A.12R.A39D.07	45.0589446562491	LUAD	LUAD.TCGA.NJ.A7XG.01A.12R.A39D.07	35.3635247140826
LUSC	LUSC.TCGA.NK.A5CR.01A.11R.A26W.07	38.5350065354856	LUSC	LUSC.TCGA.NK.A5CR.01A.11R.A26W.07	28.872078050616
LUSC	LUSC.TCGA.NK.A5CT.01A.31R.A26W.07	39.0982705484926	LUSC	LUSC.TCGA.NK.A5CT.01A.31R.A26W.07	31.7115425692261
LUSC	LUSC.TCGA.NK.A5CX.01A.11R.A26W.07	37.6466149582735	LUSC	LUSC.TCGA.NK.A5CX.01A.11R.A26W.07	17.0525366227762
LUSC	LUSC.TCGA.NK.A7XE.01A.12R.A405.07	51.1380551156887	LUSC	LUSC.TCGA.NK.A7XE.01A.12R.A405.07	25.3633254392986
LUAD	LUAD.TCGA.O1.A52J.01A.11R.A262.07	56.2602482797728	LUAD	LUAD.TCGA.O1.A52J.01A.11R.A262.07	43.0746791297252
LUSC	LUSC.TCGA.O2.A52N.01A.11R.A26W.07	50.4210858958855	LUSC	LUSC.TCGA.O2.A52N.01A.11R.A26W.07	35.0078210505628
LUSC	LUSC.TCGA.O2.A52Q.01A.11R.A26W.07	67.8650985633976	LUSC	LUSC.TCGA.O2.A52Q.01A.11R.A26W.07	46.9879658542741
LUSC	LUSC.TCGA.O2.A52S.01A.11R.A262.07	75.3953223244962	LUSC	LUSC.TCGA.O2.A52S.01A.11R.A262.07	82.4773604661541
LUSC	LUSC.TCGA.O2.A52V.01A.31R.A262.07	50.0765702075827	LUSC	LUSC.TCGA.O2.A52V.01A.31R.A262.07	54.8091279209898
LUSC	LUSC.TCGA.O2.A52W.01A.11R.A26W.07	41.3861356760889	LUSC	LUSC.TCGA.O2.A52W.01A.11R.A26W.07	54.8779826865761
LUSC	LUSC.TCGA.O2.A5IB.01A.11R.A27Q.07	77.8138133084133	LUSC	LUSC.TCGA.O2.A5IB.01A.11R.A27Q.07	95.7022196469445
LIHC	LIHC.TCGA.O8.A75V.01A.11R.A32O.07	66.8698371069749	LIHC	LIHC.TCGA.O8.A75V.01A.11R.A32O.07	45.056403676891
KIRP	KIRP.TCGA.O9.A75Z.01A.11R.A33Z.07	62.7788521999328	KIRP	KIRP.TCGA.O9.A75Z.01A.11R.A33Z.07	39.9576264719362
SKCM	SKCM.TCGA.OD.A75X.06A.12R.A32P.07	87.4592009236131	SKCM	SKCM.TCGA.OD.A75X.06A.12R.A32P.07	92.4941343895183
PAAD	PAAD.TCGA.OE.A75W.01A.12R.A32O.07	32.6667549923267	PAAD	PAAD.TCGA.OE.A75W.01A.12R.A32O.07	28.753256808361
BRCA	BRCA.TCGA.OK.A5Q2.01A.11R.A27Q.07	60.4803380056691	BRCA	BRCA.TCGA.OK.A5Q2.01A.11R.A27Q.07	48.1124435721972
BRCA	BRCA.TCGA.OL.A5D6.01A.21R.A27Q.07	38.9561169438213	BRCA	BRCA.TCGA.OL.A5D6.01A.21R.A27Q.07	34.1321321534837
BRCA	BRCA.TCGA.OL.A5D7.01A.11R.A27Q.07	73.7691664102221	BRCA	BRCA.TCGA.OL.A5D7.01A.11R.A27Q.07	83.2939084703299
BRCA	BRCA.TCGA.OL.A5D8.01A.11R.A27Q.07	35.2623483327846	BRCA	BRCA.TCGA.OL.A5D8.01A.11R.A27Q.07	35.5063342344786
BRCA	BRCA.TCGA.OL.A5DA.01A.11R.A27Q.07	55.9119732206341	BRCA	BRCA.TCGA.OL.A5DA.01A.11R.A27Q.07	36.9076004171064
BRCA	BRCA.TCGA.OL.A5RU.01A.11R.A28M.07	54.0316538217273	BRCA	BRCA.TCGA.OL.A5RU.01A.11R.A28M.07	40.4480049934654
BRCA	BRCA.TCGA.OL.A5RV.01A.12R.A28M.07	57.1404852993636	BRCA	BRCA.TCGA.OL.A5RV.01A.12R.A28M.07	40.4544426455657
BRCA	BRCA.TCGA.OL.A5RW.01A.11R.A28M.07	26.3188347205063	BRCA	BRCA.TCGA.OL.A5RW.01A.11R.A28M.07	22.2143172809075
BRCA	BRCA.TCGA.OL.A5RX.01A.11R.A28M.07	61.0653732219216	BRCA	BRCA.TCGA.OL.A5RX.01A.11R.A28M.07	41.6772190788652
BRCA	BRCA.TCGA.OL.A5RY.01A.21R.A28M.07	51.2444650342386	BRCA	BRCA.TCGA.OL.A5RY.01A.21R.A28M.07	36.7214356023706
BRCA	BRCA.TCGA.OL.A5RZ.01A.11R.A28M.07	54.5556523180736	BRCA	BRCA.TCGA.OL.A5RZ.01A.11R.A28M.07	60.1368501653915
BRCA	BRCA.TCGA.OL.A5S0.01A.11R.A28M.07	61.0606960106253	BRCA	BRCA.TCGA.OL.A5S0.01A.11R.A28M.07	50.9732525956774
BRCA	BRCA.TCGA.OL.A66H.01A.11R.A29R.07	65.0724524370078	BRCA	BRCA.TCGA.OL.A66H.01A.11R.A29R.07	39.3614288959761
BRCA	BRCA.TCGA.OL.A66J.01A.11R.A29R.07	61.4440037448749	BRCA	BRCA.TCGA.OL.A66J.01A.11R.A29R.07	40.2216283221779
BRCA	BRCA.TCGA.OL.A66K.01A.11R.A29R.07	55.6162274762196	BRCA	BRCA.TCGA.OL.A66K.01A.11R.A29R.07	41.1293323360741
BRCA	BRCA.TCGA.OL.A66L.01A.12R.A31O.07	67.3301990545915	BRCA	BRCA.TCGA.OL.A66L.01A.12R.A31O.07	40.6033729970557
BRCA	BRCA.TCGA.OL.A66N.01A.12R.A31O.07	59.5847662388799	BRCA	BRCA.TCGA.OL.A66N.01A.12R.A31O.07	39.7306845121522
BRCA	BRCA.TCGA.OL.A66O.01A.11R.A31O.07	65.8585461039592	BRCA	BRCA.TCGA.OL.A66O.01A.11R.A31O.07	57.288186486898
BRCA	BRCA.TCGA.OL.A6VO.01A.12R.A33J.07	78.9429507174228	BRCA	BRCA.TCGA.OL.A6VO.01A.12R.A33J.07	89.7412536880124
BRCA	BRCA.TCGA.OL.A6VQ.01A.12R.A41B.07	54.8625932185253	BRCA	BRCA.TCGA.OL.A6VQ.01A.12R.A41B.07	45.488213018202
BRCA	BRCA.TCGA.OL.A6VR.01A.32R.A33J.07	62.4568068970783	BRCA	BRCA.TCGA.OL.A6VR.01A.32R.A33J.07	38.6432523196715
BRCA	BRCA.TCGA.OL.A97C.01A.32R.A41B.07	52.6526050763069	BRCA	BRCA.TCGA.OL.A97C.01A.32R.A41B.07	38.5797059113516
ACC	ACC.TCGA.OR.A5J1.01A.11R.A29S.07	71.6415522361441	ACC	ACC.TCGA.OR.A5J1.01A.11R.A29S.07	42.4277905190899
ACC	ACC.TCGA.OR.A5J2.01A.11R.A29S.07	66.3634025171129	ACC	ACC.TCGA.OR.A5J2.01A.11R.A29S.07	52.1312432022196
ACC	ACC.TCGA.OR.A5J3.01A.11R.A29S.07	65.6566337242567	ACC	ACC.TCGA.OR.A5J3.01A.11R.A29S.07	41.0837306018038
ACC	ACC.TCGA.OR.A5J5.01A.11R.A29S.07	61.6056367763147	ACC	ACC.TCGA.OR.A5J5.01A.11R.A29S.07	46.4675216826843
ACC	ACC.TCGA.OR.A5J6.01A.31R.A29S.07	63.6164999696642	ACC	ACC.TCGA.OR.A5J6.01A.31R.A29S.07	47.6193563695876
ACC	ACC.TCGA.OR.A5J7.01A.11R.A29S.07	95.3614319040394	ACC	ACC.TCGA.OR.A5J7.01A.11R.A29S.07	88.0026656237261
ACC	ACC.TCGA.OR.A5J8.01A.11R.A29S.07	84.3878236313214	ACC	ACC.TCGA.OR.A5J8.01A.11R.A29S.07	58.0195945444141
ACC	ACC.TCGA.OR.A5J9.01A.11R.A29S.07	74.6873088374361	ACC	ACC.TCGA.OR.A5J9.01A.11R.A29S.07	56.3298507121662
ACC	ACC.TCGA.OR.A5JA.01A.11R.A29S.07	92.9242791425169	ACC	ACC.TCGA.OR.A5JA.01A.11R.A29S.07	70.6751155732968
ACC	ACC.TCGA.OR.A5JB.01A.11R.A29S.07	92.3065264154118	ACC	ACC.TCGA.OR.A5JB.01A.11R.A29S.07	84.6863428316355
ACC	ACC.TCGA.OR.A5JC.01A.11R.A29S.07	77.9271284833384	ACC	ACC.TCGA.OR.A5JC.01A.11R.A29S.07	52.307382490642
ACC	ACC.TCGA.OR.A5JD.01A.11R.A29S.07	64.6177457806554	ACC	ACC.TCGA.OR.A5JD.01A.11R.A29S.07	45.2823346663859
ACC	ACC.TCGA.OR.A5JE.01A.11R.A29S.07	88.6587015214285	ACC	ACC.TCGA.OR.A5JE.01A.11R.A29S.07	74.161336122188
ACC	ACC.TCGA.OR.A5JF.01A.11R.A29S.07	74.0084800447802	ACC	ACC.TCGA.OR.A5JF.01A.11R.A29S.07	50.1303203057644
ACC	ACC.TCGA.OR.A5JG.01A.11R.A29S.07	86.0566484384108	ACC	ACC.TCGA.OR.A5JG.01A.11R.A29S.07	63.1305415525978
ACC	ACC.TCGA.OR.A5JI.01A.11R.A29S.07	62.3349226582746	ACC	ACC.TCGA.OR.A5JI.01A.11R.A29S.07	47.8821725472859
ACC	ACC.TCGA.OR.A5JJ.01A.11R.A29S.07	91.7511025787375	ACC	ACC.TCGA.OR.A5JJ.01A.11R.A29S.07	77.3138980487387
ACC	ACC.TCGA.OR.A5JK.01A.11R.A29S.07	62.2507290566617	ACC	ACC.TCGA.OR.A5JK.01A.11R.A29S.07	48.3074019021599
ACC	ACC.TCGA.OR.A5JL.01A.11R.A29S.07	83.3663120324566	ACC	ACC.TCGA.OR.A5JL.01A.11R.A29S.07	46.6041576346202
ACC	ACC.TCGA.OR.A5JM.01A.11R.A29S.07	95.8033406964527	ACC	ACC.TCGA.OR.A5JM.01A.11R.A29S.07	89.4314155612486
ACC	ACC.TCGA.OR.A5JO.01A.11R.A29S.07	65.9622762044506	ACC	ACC.TCGA.OR.A5JO.01A.11R.A29S.07	49.8181226099555
ACC	ACC.TCGA.OR.A5JP.01A.11R.A29S.07	94.0031820753962	ACC	ACC.TCGA.OR.A5JP.01A.11R.A29S.07	84.4458537606274
ACC	ACC.TCGA.OR.A5JQ.01A.11R.A29S.07	76.9312827959152	ACC	ACC.TCGA.OR.A5JQ.01A.11R.A29S.07	51.9327380986556
ACC	ACC.TCGA.OR.A5JR.01A.11R.A29S.07	69.7930764091308	ACC	ACC.TCGA.OR.A5JR.01A.11R.A29S.07	48.9417619395951
ACC	ACC.TCGA.OR.A5JS.01A.11R.A29S.07	87.7221323380133	ACC	ACC.TCGA.OR.A5JS.01A.11R.A29S.07	73.6661344453683
ACC	ACC.TCGA.OR.A5JT.01A.11R.A29S.07	66.754007196296	ACC	ACC.TCGA.OR.A5JT.01A.11R.A29S.07	48.720512446482
ACC	ACC.TCGA.OR.A5JV.01A.11R.A29S.07	64.6263933184323	ACC	ACC.TCGA.OR.A5JV.01A.11R.A29S.07	46.0597036985525
ACC	ACC.TCGA.OR.A5JW.01A.11R.A29S.07	69.0242149374778	ACC	ACC.TCGA.OR.A5JW.01A.11R.A29S.07	44.3441326972133
ACC	ACC.TCGA.OR.A5JX.01A.11R.A29S.07	64.6324102721784	ACC	ACC.TCGA.OR.A5JX.01A.11R.A29S.07	41.9655815127934
ACC	ACC.TCGA.OR.A5JY.01A.31R.A29S.07	95.5833884423631	ACC	ACC.TCGA.OR.A5JY.01A.31R.A29S.07	84.1129447621309
ACC	ACC.TCGA.OR.A5JZ.01A.11R.A29S.07	61.9233950468662	ACC	ACC.TCGA.OR.A5JZ.01A.11R.A29S.07	45.3393394547272
ACC	ACC.TCGA.OR.A5K0.01A.11R.A29S.07	64.1916470084894	ACC	ACC.TCGA.OR.A5K0.01A.11R.A29S.07	47.1006894224541
ACC	ACC.TCGA.OR.A5K1.01A.11R.A29S.07	61.5959971549811	ACC	ACC.TCGA.OR.A5K1.01A.11R.A29S.07	48.6552148982013
ACC	ACC.TCGA.OR.A5K2.01A.11R.A29S.07	65.9342520964737	ACC	ACC.TCGA.OR.A5K2.01A.11R.A29S.07	52.4735204530413
ACC	ACC.TCGA.OR.A5K3.01A.11R.A29S.07	59.8090066304487	ACC	ACC.TCGA.OR.A5K3.01A.11R.A29S.07	50.5065795540283
ACC	ACC.TCGA.OR.A5K4.01A.11R.A29S.07	77.699338221799	ACC	ACC.TCGA.OR.A5K4.01A.11R.A29S.07	53.4321225557782
ACC	ACC.TCGA.OR.A5K5.01A.11R.A29S.07	79.8340573400769	ACC	ACC.TCGA.OR.A5K5.01A.11R.A29S.07	62.5834160784543
ACC	ACC.TCGA.OR.A5K6.01A.11R.A29S.07	67.6477751595782	ACC	ACC.TCGA.OR.A5K6.01A.11R.A29S.07	43.1865210076116
ACC	ACC.TCGA.OR.A5K8.01A.11R.A29S.07	56.6407254058304	ACC	ACC.TCGA.OR.A5K8.01A.11R.A29S.07	49.6039461857303
ACC	ACC.TCGA.OR.A5K9.01A.11R.A29S.07	94.457216560673	ACC	ACC.TCGA.OR.A5K9.01A.11R.A29S.07	82.8024851291468
ACC	ACC.TCGA.OR.A5KO.01A.11R.A29S.07	94.663788032064	ACC	ACC.TCGA.OR.A5KO.01A.11R.A29S.07	81.7949898014733
ACC	ACC.TCGA.OR.A5KT.01A.11R.A29S.07	59.2691946480156	ACC	ACC.TCGA.OR.A5KT.01A.11R.A29S.07	47.5726554256504
ACC	ACC.TCGA.OR.A5KU.01A.11R.A29S.07	61.9719522139166	ACC	ACC.TCGA.OR.A5KU.01A.11R.A29S.07	44.8059313233783
ACC	ACC.TCGA.OR.A5KV.01A.11R.A29S.07	67.9719308799472	ACC	ACC.TCGA.OR.A5KV.01A.11R.A29S.07	55.6901549077008
ACC	ACC.TCGA.OR.A5KW.01A.11R.A29S.07	73.6128492071099	ACC	ACC.TCGA.OR.A5KW.01A.11R.A29S.07	51.0602508231506
ACC	ACC.TCGA.OR.A5KX.01A.11R.A29S.07	72.9571392712836	ACC	ACC.TCGA.OR.A5KX.01A.11R.A29S.07	43.4446694214853
ACC	ACC.TCGA.OR.A5KY.01A.11R.A29S.07	94.0297040800812	ACC	ACC.TCGA.OR.A5KY.01A.11R.A29S.07	90.467403484006
ACC	ACC.TCGA.OR.A5KZ.01A.11R.A29S.07	94.6864868653476	ACC	ACC.TCGA.OR.A5KZ.01A.11R.A29S.07	89.4054203094564
ACC	ACC.TCGA.OR.A5L3.01A.11R.A29S.07	60.2636230456183	ACC	ACC.TCGA.OR.A5L3.01A.11R.A29S.07	48.7209386497356
ACC	ACC.TCGA.OR.A5L4.01A.11R.A29S.07	60.1251110910706	ACC	ACC.TCGA.OR.A5L4.01A.11R.A29S.07	51.4479841464578
ACC	ACC.TCGA.OR.A5L5.01A.11R.A29S.07	69.9547651073532	ACC	ACC.TCGA.OR.A5L5.01A.11R.A29S.07	50.274704289116
ACC	ACC.TCGA.OR.A5L6.01A.11R.A29S.07	55.9913694479533	ACC	ACC.TCGA.OR.A5L6.01A.11R.A29S.07	49.6472761742036
ACC	ACC.TCGA.OR.A5L8.01A.11R.A29S.07	63.8798330378237	ACC	ACC.TCGA.OR.A5L8.01A.11R.A29S.07	45.7622954058086
ACC	ACC.TCGA.OR.A5L9.01A.11R.A29S.07	54.4118500036911	ACC	ACC.TCGA.OR.A5L9.01A.11R.A29S.07	50.6578873498248
ACC	ACC.TCGA.OR.A5LA.01A.11R.A29S.07	61.7659273214351	ACC	ACC.TCGA.OR.A5LA.01A.11R.A29S.07	48.9830822077256
ACC	ACC.TCGA.OR.A5LB.01A.11R.A29S.07	70.788193952466	ACC	ACC.TCGA.OR.A5LB.01A.11R.A29S.07	48.2315432744019
ACC	ACC.TCGA.OR.A5LC.01A.11R.A29S.07	79.379302333798	ACC	ACC.TCGA.OR.A5LC.01A.11R.A29S.07	67.9751510974835
ACC	ACC.TCGA.OR.A5LD.01A.11R.A29S.07	56.6355538642623	ACC	ACC.TCGA.OR.A5LD.01A.11R.A29S.07	49.7285219478796
ACC	ACC.TCGA.OR.A5LE.01A.11R.A29S.07	79.2615813242142	ACC	ACC.TCGA.OR.A5LE.01A.11R.A29S.07	68.9288550710449
ACC	ACC.TCGA.OR.A5LG.01A.11R.A29S.07	71.7451308205082	ACC	ACC.TCGA.OR.A5LG.01A.11R.A29S.07	44.0684396674829
ACC	ACC.TCGA.OR.A5LH.01A.11R.A29S.07	67.1319258680384	ACC	ACC.TCGA.OR.A5LH.01A.11R.A29S.07	42.7090249365693
ACC	ACC.TCGA.OR.A5LJ.01A.11R.A29S.07	68.3796104812451	ACC	ACC.TCGA.OR.A5LJ.01A.11R.A29S.07	60.4359410451335
ACC	ACC.TCGA.OR.A5LK.01A.11R.A29S.07	57.379922901194	ACC	ACC.TCGA.OR.A5LK.01A.11R.A29S.07	50.3957773633179
ACC	ACC.TCGA.OR.A5LL.01A.11R.A29S.07	61.1424743706619	ACC	ACC.TCGA.OR.A5LL.01A.11R.A29S.07	41.0024985504618
ACC	ACC.TCGA.OR.A5LM.01A.11R.A29S.07	75.9404598843955	ACC	ACC.TCGA.OR.A5LM.01A.11R.A29S.07	46.8500672512166
ACC	ACC.TCGA.OR.A5LN.01A.11R.A29S.07	61.2047923614736	ACC	ACC.TCGA.OR.A5LN.01A.11R.A29S.07	49.5458663378871
ACC	ACC.TCGA.OR.A5LO.01A.11R.A29S.07	65.1468277401044	ACC	ACC.TCGA.OR.A5LO.01A.11R.A29S.07	50.4849528537206
ACC	ACC.TCGA.OR.A5LP.01A.11R.A29S.07	69.3737691147276	ACC	ACC.TCGA.OR.A5LP.01A.11R.A29S.07	48.5005288796214
ACC	ACC.TCGA.OR.A5LR.01A.11R.A29S.07	62.0955581399071	ACC	ACC.TCGA.OR.A5LR.01A.11R.A29S.07	44.8009449038114
ACC	ACC.TCGA.OR.A5LS.01A.11R.A29S.07	59.7011487994393	ACC	ACC.TCGA.OR.A5LS.01A.11R.A29S.07	43.6538763294106
ACC	ACC.TCGA.OR.A5LT.01A.11R.A29S.07	59.9140820407104	ACC	ACC.TCGA.OR.A5LT.01A.11R.A29S.07	47.400478298907
ACC	ACC.TCGA.OU.A5PI.01A.12R.A29S.07	60.2414712721898	ACC	ACC.TCGA.OU.A5PI.01A.12R.A29S.07	45.7885578532717
OV	OV.TCGA.OY.A56Q.01A.11R.A406.31	39.105520425157	OV	OV.TCGA.OY.A56Q.01A.11R.A406.31	34.7347051235999
HNSC	HNSC.TCGA.P3.A5Q5.01A.11R.A28V.07	47.030301792172	HNSC	HNSC.TCGA.P3.A5Q5.01A.11R.A28V.07	12.9531076397526
HNSC	HNSC.TCGA.P3.A5Q6.01A.11R.A28V.07	46.9206083297512	HNSC	HNSC.TCGA.P3.A5Q6.01A.11R.A28V.07	37.3872552366043
HNSC	HNSC.TCGA.P3.A5QA.01A.11R.A28V.07	77.5747915354083	HNSC	HNSC.TCGA.P3.A5QA.01A.11R.A28V.07	53.5778115491712
HNSC	HNSC.TCGA.P3.A5QE.01A.11R.A28V.07	19.3270660733474	HNSC	HNSC.TCGA.P3.A5QE.01A.11R.A28V.07	39.452146593504
HNSC	HNSC.TCGA.P3.A5QF.01A.11R.A28V.07	19.4512731523978	HNSC	HNSC.TCGA.P3.A5QF.01A.11R.A28V.07	11.7874428339785
HNSC	HNSC.TCGA.P3.A6SW.01A.11R.A34R.07	45.326936906114	HNSC	HNSC.TCGA.P3.A6SW.01A.11R.A34R.07	41.0020237328738
HNSC	HNSC.TCGA.P3.A6SX.01A.11R.A34R.07	30.0339935834863	HNSC	HNSC.TCGA.P3.A6SX.01A.11R.A34R.07	33.0044605672494
HNSC	HNSC.TCGA.P3.A6T0.01A.12R.A34R.07	44.3903318032117	HNSC	HNSC.TCGA.P3.A6T0.01A.12R.A34R.07	45.5365368643385
HNSC	HNSC.TCGA.P3.A6T2.01A.11R.A34R.07	44.16152750447	HNSC	HNSC.TCGA.P3.A6T2.01A.11R.A34R.07	53.7762597853463
HNSC	HNSC.TCGA.P3.A6T3.01A.11R.A34R.07	13.0634399847938	HNSC	HNSC.TCGA.P3.A6T3.01A.11R.A34R.07	19.1477083048143
HNSC	HNSC.TCGA.P3.A6T4.01A.11R.A34R.07	11.8542374969209	HNSC	HNSC.TCGA.P3.A6T4.01A.11R.A34R.07	5.47291365288179
HNSC	HNSC.TCGA.P3.A6T5.01A.11R.A34R.07	27.9576785645104	HNSC	HNSC.TCGA.P3.A6T5.01A.11R.A34R.07	14.9829232646726
HNSC	HNSC.TCGA.P3.A6T6.01A.11R.A34R.07	23.7777205128279	HNSC	HNSC.TCGA.P3.A6T6.01A.11R.A34R.07	12.020991482682
HNSC	HNSC.TCGA.P3.A6T7.01A.11R.A34R.07	16.7870501078658	HNSC	HNSC.TCGA.P3.A6T7.01A.11R.A34R.07	12.1085371311003
HNSC	HNSC.TCGA.P3.A6T8.01A.11R.A34R.07	50.4183177636271	HNSC	HNSC.TCGA.P3.A6T8.01A.11R.A34R.07	40.6342768188539
KIRP	KIRP.TCGA.P4.A5E6.01A.11R.A28H.07	65.5133659608883	KIRP	KIRP.TCGA.P4.A5E6.01A.11R.A28H.07	41.5586551233386
KIRP	KIRP.TCGA.P4.A5E7.01A.31R.A28H.07	67.3407380464989	KIRP	KIRP.TCGA.P4.A5E7.01A.31R.A28H.07	45.028640495943
KIRP	KIRP.TCGA.P4.A5E8.01A.11R.A28H.07	57.9219757465985	KIRP	KIRP.TCGA.P4.A5E8.01A.11R.A28H.07	39.7817440382158
KIRP	KIRP.TCGA.P4.A5EA.01A.11R.A28H.07	58.8337267735699	KIRP	KIRP.TCGA.P4.A5EA.01A.11R.A28H.07	48.0185203850806
KIRP	KIRP.TCGA.P4.A5EB.01A.11R.A28H.07	64.2384085114129	KIRP	KIRP.TCGA.P4.A5EB.01A.11R.A28H.07	41.6174788439061
KIRP	KIRP.TCGA.P4.A5ED.01A.11R.A28H.07	49.2496142543227	KIRP	KIRP.TCGA.P4.A5ED.01A.11R.A28H.07	34.1755360518675
KIRP	KIRP.TCGA.P4.AAVK.01A.11R.A42S.07	71.7142760791257	KIRP	KIRP.TCGA.P4.AAVK.01A.11R.A42S.07	47.0277624792882
KIRP	KIRP.TCGA.P4.AAVL.01A.11R.A42S.07	59.9674877321913	KIRP	KIRP.TCGA.P4.AAVL.01A.11R.A42S.07	37.4559435064569
KIRP	KIRP.TCGA.P4.AAVM.01A.11R.A42S.07	52.2886343683813	KIRP	KIRP.TCGA.P4.AAVM.01A.11R.A42S.07	46.7837959186867
KIRP	KIRP.TCGA.P4.AAVO.01A.11R.A42S.07	61.5691724060453	KIRP	KIRP.TCGA.P4.AAVO.01A.11R.A42S.07	50.2070190539299
ACC	ACC.TCGA.PA.A5YG.01A.11R.A29S.07	70.7467342276744	ACC	ACC.TCGA.PA.A5YG.01A.11R.A29S.07	46.9114829151371
LIHC	LIHC.TCGA.PD.A5DF.01A.11R.A27V.07	67.6843545036024	LIHC	LIHC.TCGA.PD.A5DF.01A.11R.A27V.07	43.742176997138
BRCA	BRCA.TCGA.PE.A5DD.01A.12R.A27Q.07	39.8438921750623	BRCA	BRCA.TCGA.PE.A5DD.01A.12R.A27Q.07	37.3148786603199
BRCA	BRCA.TCGA.PE.A5DE.01A.11R.A27Q.07	56.6078087577992	BRCA	BRCA.TCGA.PE.A5DE.01A.11R.A27Q.07	43.9647992286175
UCEC	UCEC.TCGA.PG.A5BC.01A.12R.A27V.07	88.6609626443612	UCEC	UCEC.TCGA.PG.A5BC.01A.12R.A27V.07	80.4725101396614
UCEC	UCEC.TCGA.PG.A6IB.01A.21R.A31O.07	97.4454290410852	UCEC	UCEC.TCGA.PG.A6IB.01A.21R.A31O.07	95.8706133165073
UCEC	UCEC.TCGA.PG.A7D5.01A.11R.A34R.07	84.8082505334959	UCEC	UCEC.TCGA.PG.A7D5.01A.11R.A34R.07	80.972600133955
UCEC	UCEC.TCGA.PG.A914.01A.11R.A37O.07	68.7852956288925	UCEC	UCEC.TCGA.PG.A914.01A.11R.A37O.07	64.9458582283492
UCEC	UCEC.TCGA.PG.A915.01A.11R.A37O.07	84.741991155724	UCEC	UCEC.TCGA.PG.A915.01A.11R.A37O.07	78.6840059192817
UCEC	UCEC.TCGA.PG.A916.01A.11R.A37O.07	72.202094814101	UCEC	UCEC.TCGA.PG.A916.01A.11R.A37O.07	49.5385238494512
UCEC	UCEC.TCGA.PG.A917.01A.31R.A37O.07	74.3584805560714	UCEC	UCEC.TCGA.PG.A917.01A.31R.A37O.07	63.100342647494
KIRP	KIRP.TCGA.PJ.A5Z8.01A.11R.A28H.07	70.6177100839042	KIRP	KIRP.TCGA.PJ.A5Z8.01A.11R.A28H.07	50.0406711566029
KIRP	KIRP.TCGA.PJ.A5Z9.01A.11R.A28H.07	63.3526368119151	KIRP	KIRP.TCGA.PJ.A5Z9.01A.11R.A28H.07	43.794955530353
ACC	ACC.TCGA.PK.A5H9.01A.11R.A29S.07	67.5790573735773	ACC	ACC.TCGA.PK.A5H9.01A.11R.A29S.07	45.8614988707152
ACC	ACC.TCGA.PK.A5HA.01A.11R.A29S.07	60.8092016385246	ACC	ACC.TCGA.PK.A5HA.01A.11R.A29S.07	45.5170354744643
ACC	ACC.TCGA.PK.A5HB.01A.11R.A29S.07	91.3075922565711	ACC	ACC.TCGA.PK.A5HB.01A.11R.A29S.07	86.1646982152346
BRCA	BRCA.TCGA.PL.A8LV.01A.21R.A41B.07	47.792097876798	BRCA	BRCA.TCGA.PL.A8LV.01A.21R.A41B.07	48.8134841911118
BRCA	BRCA.TCGA.PL.A8LX.01A.11R.A41B.07	53.6003164937074	BRCA	BRCA.TCGA.PL.A8LX.01A.11R.A41B.07	42.984378731158
BRCA	BRCA.TCGA.PL.A8LY.01A.11R.A41B.07	61.3345864594825	BRCA	BRCA.TCGA.PL.A8LY.01A.11R.A41B.07	37.8413125903974
CESC	CESC.TCGA.PN.A8MA.01A.11R.A36F.07	78.0745324070223	CESC	CESC.TCGA.PN.A8MA.01A.11R.A36F.07	82.6896992739616
