ENSEMBL_id	KD0d_A	KD0d_B	KD0d_C	KD1d_A	KD1d_B	KD1d_C	KD3d_A	KD3d_B	KD3d_C	WT0d_A	WT0d_B	WT0d_C	WT1d_A	WT1d_B	WT1d_C	WT3d_A	WT3d_B	WT3d_C
ENSG00000213341.10	642	511	526	143	148	266	618	607	450	76	94	113	469	543	409	401	337	293
ENSG00000213343.5	3	1	0	0	0	0	2	0	1	0	0	0	0	0	0	4	0	1
ENSG00000213344.2	0	1	0	0	0	6	1	3	1	0	0	0	2	4	3	0	0	0
ENSG00000213347.10	77	67	67	33	42	39	16	26	21	191	212	267	170	136	167	34	51	43
ENSG00000213352.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213355.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213358.3	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213361.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213362.3	0	0	1	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0
ENSG00000213363.4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0
ENSG00000213365.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213366.12	1	1	1	0	0	0	1	0	3	0	0	0	0	0	0	2	2	0
ENSG00000213368.3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	9
ENSG00000213370.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213371.4	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	1
ENSG00000213373.7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213376.4	0	0	0	0	0	0	0	0	1	2	2	0	0	1	0	2	1	1
ENSG00000213380.13	244	214	191	59	106	125	120	128	104	295	310	306	214	299	237	258	226	226
ENSG00000213383.2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213384.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213385.3	4	6	10	1	0	0	2	0	0	0	2	2	2	6	9	1	2	0
ENSG00000213386.3	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	1
ENSG00000213390.10	509	399	443	94	63	114	203	180	153	103	102	103	231	297	276	90	86	54
ENSG00000213391.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213393.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213394.3	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	2
ENSG00000213397.10	13	11	8	13	9	19	8	11	5	7	19	15	11	14	13	12	12	8
ENSG00000213398.7	39	37	38	10	14	17	11	13	5	29	27	24	73	100	108	44	35	50
ENSG00000213399.3	0	2	3	4	1	4	4	2	0	2	2	9	5	6	5	0	2	0
ENSG00000213400.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213401.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213402.2	11	9	7	0	2	6	1	1	0	4	2	6	19	24	24	10	9	5
ENSG00000213403.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213406.3	5	5	0	3	1	2	1	5	2	0	1	0	3	1	0	1	5	5
ENSG00000213409.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
ENSG00000213411.2	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	3	0	2
ENSG00000213412.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
ENSG00000213413.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213414.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213416.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213420.7	8	4	4	1	3	2	3	9	5	2	5	6	11	14	5	34	21	28
ENSG00000213421.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213423.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213424.8	7	3	2	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0
ENSG00000213430.6	2	3	1	0	0	0	0	0	1	0	0	0	2	2	2	0	0	0
ENSG00000213431.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213432.2	2	0	1	0	0	0	3	1	1	0	0	1	1	1	5	0	0	0
ENSG00000213433.5	8	6	9	1	3	5	4	2	0	20	10	11	15	19	18	8	10	4
ENSG00000213434.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213435.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213438.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213439.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213440.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213442.5	24	15	14	34	22	18	25	27	23	58	76	53	56	42	45	21	25	26
ENSG00000213443.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213445.8	73	106	81	77	85	83	34	58	36	100	104	100	148	158	196	137	90	110
ENSG00000213448.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213449.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213450.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213451.2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000213452.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213453.3	6	4	4	0	1	3	2	0	0	5	4	1	5	4	1	4	1	2
ENSG00000213455.3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213461.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213462.4	131	111	106	20	19	33	107	87	72	63	60	45	147	222	143	249	195	209
ENSG00000213463.4	1267	882	887	56	67	88	305	235	208	147	171	162	435	500	425	284	224	214
ENSG00000213465.7	467	420	331	359	450	529	474	547	444	741	843	785	455	573	589	611	507	469
ENSG00000213467.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213468.3	9	9	5	5	2	3	14	16	4	2	0	7	1	2	2	8	0	3
ENSG00000213470.4	1	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0
ENSG00000213471.8	9	8	13	2	0	1	2	1	3	1	5	5	5	4	0	5	3	0
ENSG00000213478.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213480.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213483.4	2	3	2	0	0	0	1	0	1	0	0	0	0	1	2	1	5	1
ENSG00000213484.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213486.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000213487.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213488.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213489.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213492.2	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0
ENSG00000213493.3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213495.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213498.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213500.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213509.4	2	1	2	0	0	0	0	0	1	1	0	2	1	1	2	4	4	2
ENSG00000213512.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213513.3	25	28	22	0	1	2	1	5	2	3	3	3	29	27	49	44	28	33
ENSG00000213514.2	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000213516.9	372	271	243	34	29	50	88	68	53	69	82	80	267	301	250	108	123	97
ENSG00000213519.2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000213522.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213523.9	301	271	267	281	323	522	452	491	391	377	381	469	394	490	445	331	292	320
ENSG00000213525.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213526.3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000213527.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213529.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213530.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213533.11	361	293	293	102	105	155	162	186	147	132	157	131	277	374	378	235	238	222
ENSG00000213536.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213538.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213539.4	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0
ENSG00000213540.3	4	3	0	0	0	0	0	0	0	0	0	0	5	1	0	4	2	2
ENSG00000213542.3	8	1	6	1	1	0	0	0	0	1	0	0	4	0	6	1	2	1
ENSG00000213543.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213547.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213548.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213549.3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000213551.4	777	642	556	91	94	150	386	378	322	150	168	198	592	711	587	318	322	234
ENSG00000213553.4	38	36	27	48	32	42	44	29	29	68	91	74	53	60	46	44	46	39
ENSG00000213556.3	0	1	2	0	0	2	1	0	2	0	0	0	0	0	0	1	3	2
ENSG00000213557.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213558.3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000213559.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213560.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213561.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213563.6	127	126	138	97	126	170	28	41	35	185	245	214	172	182	151	95	138	135
ENSG00000213568.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213569.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213574.2	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0
ENSG00000213578.5	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0
ENSG00000213579.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213585.10	4837	3446	3399	1251	1239	1857	3228	2565	2182	1894	2132	2052	2551	3106	2772	1558	1393	1265
ENSG00000213587.3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000213588.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213590.2	2	5	2	0	0	0	0	0	0	0	2	0	4	2	5	3	1	2
ENSG00000213592.4	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0
ENSG00000213593.9	1646	1215	1186	464	550	900	1046	947	781	926	1177	1004	875	1130	964	734	756	636
ENSG00000213594.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213598.4	1	1	3	1	0	1	2	3	0	2	2	2	1	2	1	1	0	0
ENSG00000213600.3	3	1	2	0	6	3	1	1	4	0	5	2	11	7	16	1	7	3
ENSG00000213601.3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000213604.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213605.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213606.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213607.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213608.5	1	2	4	0	0	0	0	0	0	0	3	0	5	3	3	1	0	0
ENSG00000213609.3	3	1	3	1	0	5	1	1	2	5	3	2	3	6	3	2	1	1
ENSG00000213612.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213613.2	45	26	28	0	0	1	10	2	5	1	1	1	16	19	6	14	14	6
ENSG00000213614.9	1302	1078	980	677	727	929	1363	1311	1132	794	801	757	989	1212	1086	1261	1242	1043
ENSG00000213619.9	633	474	507	246	271	306	463	521	391	289	320	371	313	376	384	423	381	329
ENSG00000213620.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213621.3	2	2	1	2	3	0	1	1	2	5	4	2	4	8	4	0	2	0
ENSG00000213625.8	922	734	669	169	159	305	897	853	699	135	168	184	741	872	850	712	589	583
ENSG00000213626.11	8	10	15	288	312	380	990	952	784	0	2	4	491	551	601	940	893	903
ENSG00000213630.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213638.5	1	4	1	3	1	2	0	1	3	2	1	12	6	10	2	12	4	7
ENSG00000213639.9	6766	5104	5193	1283	1664	2388	4584	4670	3773	940	1143	1338	4567	5644	4571	3622	2979	3244
ENSG00000213640.3	3	2	4	0	1	0	0	0	0	0	0	3	7	1	7	0	2	3
ENSG00000213641.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213642.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213643.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213644.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213645.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213648.10	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
ENSG00000213650.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213652.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213653.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213654.9	7	2	1	9	11	7	5	8	7	0	5	3	20	19	11	29	24	24
ENSG00000213655.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213657.3	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000213658.10	1	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	1
ENSG00000213659.4	2	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0
ENSG00000213661.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213663.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213664.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213667.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213669.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213671.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213672.7	379	360	271	136	158	186	109	134	127	264	278	237	292	328	304	230	202	204
ENSG00000213673.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000213676.10	724	502	454	165	179	275	322	319	270	512	608	453	792	924	891	666	610	594
ENSG00000213683.4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213684.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213689.10	113	115	97	32	61	61	54	55	47	162	201	165	117	166	107	100	121	79
ENSG00000213690.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213693.4	30	28	10	2	0	0	2	4	6	1	5	2	11	28	12	24	9	14
ENSG00000213694.3	13	7	4	11	5	14	7	7	10	2	1	1	27	32	26	32	40	40
ENSG00000213695.3	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213697.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213698.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213699.8	2882	2371	2205	792	839	1149	412	422	355	686	795	646	732	879	786	663	608	629
ENSG00000213700.3	7	3	5	0	2	0	0	4	2	1	4	1	9	6	9	5	5	6
ENSG00000213701.4	2	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
ENSG00000213703.2	6	4	8	0	0	0	0	0	0	0	0	0	3	2	0	2	1	3
ENSG00000213704.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213706.2	3	0	1	1	1	0	0	0	0	0	0	0	3	2	2	1	0	0
ENSG00000213707.2	19	8	15	10	3	11	23	17	8	4	9	9	17	18	13	7	12	12
ENSG00000213708.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213711.3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000213713.3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2
ENSG00000213714.1	6	4	8	0	0	0	6	3	2	0	0	8	6	2	0	2	3	0
ENSG00000213716.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213717.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213719.8	4302	3171	3209	5287	6293	8364	11600	11729	9265	4192	4841	4735	8329	9304	8247	9116	8370	7438
ENSG00000213721.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213722.8	53	53	51	51	71	87	75	87	79	60	50	57	249	285	277	145	125	135
ENSG00000213724.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213726.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213727.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213729.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000213730.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213731.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213735.2	9	4	1	0	0	0	1	0	0	0	0	0	4	1	0	0	2	2
ENSG00000213736.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213739.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213740.2	0	0	2	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0
ENSG00000213741.8	1859	1711	1782	2466	2535	2936	3570	3470	2527	2928	3460	3239	3087	3443	3704	2251	2052	2070
ENSG00000213742.6	88	52	61	25	28	32	14	30	15	28	46	39	69	57	100	72	51	48
ENSG00000213744.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213747.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213750.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213752.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213753.10	93	82	55	46	29	33	29	41	28	83	98	92	107	109	107	76	65	92
ENSG00000213754.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213755.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213757.3	1	3	2	4	0	5	7	4	0	4	7	7	8	6	5	5	1	2
ENSG00000213759.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213760.10	4	6	5	2	0	3	6	3	3	3	7	2	5	6	7	0	1	3
ENSG00000213761.4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3	1	2	0
ENSG00000213762.10	607	403	410	88	80	115	222	188	155	91	105	103	454	529	444	273	252	231
ENSG00000213763.4	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213770.3	1	1	0	1	2	1	0	0	0	0	0	1	4	0	0	4	1	2
ENSG00000213771.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213772.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000213774.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213777.5	4	3	0	0	1	0	0	2	1	3	1	0	3	7	7	2	2	2
ENSG00000213778.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213779.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213780.10	191	132	127	81	97	133	154	178	142	159	148	192	170	220	186	182	179	146
ENSG00000213781.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213782.7	1385	950	981	207	163	289	699	664	547	252	297	348	675	734	794	376	358	317
ENSG00000213783.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213785.3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0
ENSG00000213786.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213787.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213790.2	11	3	10	0	0	3	4	9	2	0	1	3	8	6	3	1	2	3
ENSG00000213791.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213793.4	31	11	13	1	1	1	11	3	7	4	0	0	14	17	10	9	1	5
ENSG00000213798.3	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0
ENSG00000213799.10	587	401	429	68	53	100	213	160	139	59	51	60	266	321	280	215	173	179
ENSG00000213801.4	52	27	21	1	5	6	14	11	25	9	8	10	27	34	26	21	10	22
ENSG00000213809.8	52	48	36	8	0	5	6	9	8	1	6	11	19	22	30	10	7	6
ENSG00000213816.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213820.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213822.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000213830.3	7	4	2	0	0	0	1	7	1	1	0	3	3	5	4	8	4	5
ENSG00000213839.4	1	1	2	0	0	0	2	0	1	4	2	1	2	0	0	1	0	1
ENSG00000213842.2	22	13	6	3	0	0	3	0	1	1	2	0	10	6	6	6	9	8
ENSG00000213846.5	14	8	12	2	1	3	7	8	8	6	1	11	18	11	10	3	7	7
ENSG00000213849.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213851.3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000213853.9	896	665	637	70	88	109	64	54	44	461	530	455	362	472	397	122	97	83
ENSG00000213854.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213856.3	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0
ENSG00000213857.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213859.4	145	117	114	385	448	580	398	429	352	187	227	211	1475	1591	1460	1046	890	870
ENSG00000213860.4	8	4	4	9	6	9	6	15	11	2	5	6	10	10	12	7	13	3
ENSG00000213862.4	11	5	4	5	1	18	2	5	5	8	16	13	8	8	5	6	4	4
ENSG00000213863.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213864.3	1	0	3	1	1	2	2	0	0	3	1	0	0	0	0	1	0	0
ENSG00000213865.7	61	53	50	9	6	9	37	18	20	9	20	11	60	68	70	48	52	46
ENSG00000213866.3	106	80	81	40	53	81	81	111	67	48	46	61	101	84	86	79	49	69
ENSG00000213867.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213871.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213872.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213873.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213875.3	0	0	0	0	0	3	0	0	1	0	1	0	1	1	1	0	1	0
ENSG00000213876.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213877.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213880.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000213881.3	5	2	2	1	3	0	3	2	1	0	1	2	1	3	2	0	1	1
ENSG00000213882.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213885.3	4	2	5	1	0	3	2	4	6	1	12	7	4	4	5	3	4	2
ENSG00000213886.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213888.3	4	10	5	4	3	4	1	3	1	36	34	29	11	10	11	15	14	27
ENSG00000213889.10	7	4	8	1	0	9	13	13	6	8	4	2	6	9	3	8	11	7
ENSG00000213891.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213892.10	1	2	0	3	4	5	1	1	1	0	1	0	0	0	0	0	0	0
ENSG00000213896.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213900.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000213901.10	10	8	4	0	0	1	2	2	4	3	2	1	15	19	19	7	15	15
ENSG00000213903.8	154	131	119	8	17	19	7	16	12	20	60	59	116	175	126	81	78	111
ENSG00000213904.8	10	8	15	7	10	6	19	17	24	7	10	8	13	17	7	17	17	19
ENSG00000213906.9	59	72	53	4	4	11	4	2	2	17	31	16	62	66	64	47	42	23
ENSG00000213908.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213911.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213916.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213917.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213918.10	238	196	162	36	49	40	36	51	36	64	62	59	359	403	362	246	218	170
ENSG00000213920.8	45	43	48	30	36	36	83	83	71	43	39	50	68	97	88	77	67	50
