patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC05_Pooled	26.681931262051	outer	0.381032975709263	18.8702609790821	neutral	0.410821271133258
BC08_Pooled	42.9475715994705	outer	0.337384581173904	48.2233921034505	neutral	0.357746347380154
BC10_Pooled	36.9321821022815	outer	0.337132542408695	32.0889035450271	inner	0.37100007754938
BC11_Pooled	11.3911765563436	outer	0.327855619485512	19.5757392641257	neutral	0.358446388856684
BC01_02	58.2017072276422	inner	0.357691091182982	54.8053344950165	outer	0.369725373358999
BC01_03	28.7175542011305	inner	0.386221840514044	13.7210295968668	inner	0.388117004263306
BC01_04	67.5097388193285	inner	0.35666580910038	66.8962654772159	outer	0.36389312098794
BC01_05	63.9443610129212	inner	0.373456628643796	67.7035783336385	inner	0.381083918331967
BC01_06	64.3477821494557	inner	0.36990804521452	71.0721447564009	outer	0.381395186187452
BC01_08	63.8688507677362	inner	0.358116708673228	74.6912027695223	inner	0.375051644442454
BC01_10	60.6854964503146	inner	0.372171134433046	71.0102032461448	outer	0.386853327320718
BC01_12	61.518739095508	inner	0.373057008702465	77.507415499933	inner	0.385026682294306
BC01_33	61.2757698249116	inner	0.379551418660439	69.1488758453279	outer	0.401684122731159
BC01_34	50.5907226851015	outer	0.372650262669499	70.9165935744715	neutral	0.387379119152515
BC01_53	65.3905426071288	inner	0.384149539349337	75.8661378850096	neutral	0.392763279394334
BC01_55	60.9124443015968	inner	0.389578712084256	67.0273914998439	outer	0.391742529612038
BC01_57	60.0902495933513	inner	0.347360697401811	79.5127678933702	inner	0.370139723426492
BC01_66	63.4896856428134	inner	0.343321112245272	67.2118473891989	neutral	0.35804745673612
BC01_69	62.6396682946979	inner	0.349986937685939	62.1611631232365	outer	0.35733930545909
BC01_70	54.8125519956041	inner	0.365357055243941	73.1976521614155	neutral	0.376242483914409
BC01_72	58.8836048813338	neutral	0.356278843066655	65.1583729000169	outer	0.367765847612567
BC01_77	57.0143132743228	inner	0.36783577033014	69.1839510457082	outer	0.377751693284316
BC01_87	61.5065478584196	inner	0.352274546024527	74.2351964577569	inner	0.362924548021033
BC01_95	59.9169369613819	inner	0.375230718697004	70.9412158082035	outer	0.390614319609431
BC02_02	63.2411613292972	inner	0.337099075763755	71.6361191576252	neutral	0.355545640562855
BC02_08	68.7119875576045	inner	0.287259390930271	75.4401429926156	inner	0.3104913278972
BC02_09	64.3633937840836	outer	0.302069021543022	79.7594402585732	inner	0.311075470498452
BC02_10	62.5069868487487	inner	0.307831780956106	66.8121127888235	outer	0.319771566861575
BC02_11	67.2225204025919	inner	0.311714201148747	71.604855574628	inner	0.337218241762542
BC02_12	65.7522341458345	inner	0.288566750074682	74.7754112972626	inner	0.301173517275907
