gdsc_ID	all_pseudotime	emt_score
TT	11.2464381804971	-0.516453730602497
TT2609-C02	11.4936262751181	0.98460999402473
TYK-nu	2.26927791615685	1.4745382366835
U031	12.4772299126976	0.420491883596067
UACC-257	14.0108524924022	1.21330524383952
UACC-62	12.8400960344815	2.73195606932952
UACC-812	24.1002513488891	-1.5065812718363
UACC-893	23.7089092862032	-1.53106950448822
UM-UC-3	9.15366338591681	1.30430079527318
UMC-11	10.197790266762	-1.07977093378032
VCaP	13.6464112478572	-1.16911017132657
VM-CUB-1	2.63782803447202	0.279728944796779
VMRC-LCD	7.52676297786173	-1.02860879708857
VMRC-RCZ	4.56251991989901	1.26124585024459
WM-115	14.8586032203292	2.89240768750167
WM1552C	9.64289980990914	2.05615174741715
WM278	11.3445561942589	2.22069473930443
WM35	12.0380090056776	1.89184556623216
WM793B	13.9605482578358	2.08722067978012
YAPC	9.35804416863232	-0.685914357054423
ZR-75-30	15.7709588617576	-1.27016665119621
